,Date,Text
249,2020-03-27 16:23:19+00:00,"""As the #COVID19 pandemic evolves &amp; more countries are affected, we are learning more about what works &amp; what doesn't""-@DrTedros #coronavirus"
250,2020-03-27 16:22:21+00:00,"""In the meantime, we call on individuals & countries to refrain from using therapeutics that have not been demonstrated to be effective in the treatment of #COVID19""-@DrTedros #coronavirus"
251,2020-03-27 16:21:37+00:00,"""Today we are delighted to announce that today in 🇳🇴 &amp; 🇪🇸, the first patients will shortly be enrolled in the Solidarity Trial, which will compare the safety &amp; effectiveness of four different drugs or drug combinations against #COVID19""-@DrTedros #coronavirus"
252,2020-03-27 16:21:16+00:00,"""A vaccine is still at least 18 months away. In the meantime, we recognize that there is an urgent need for therapeutics to treat patients & save lives""-@DrTedros #COVID19 #coronavirus"
253,2020-03-27 16:20:49+00:00,"""To support our call on all countries to conduct aggressive case-finding and testing, we’re also working urgently to massively increase the production and capacity for testing around the world""-@DrTedros #COVID19 #coronavirus"
254,2020-03-27 16:15:47+00:00,"#Covid19 is continuing to cause uncertainty across all sectors, especially for #SMEs. We have put together 15 actions for governments to protect European SMEs @SMEunited @ThierryBreton @profMarekBelka @EU_Growth @FTomaM1973 Check it out here:"
255,2020-03-27 16:14:04+00:00,Media briefing on #COVID19 with @DrTedros. #coronavirus 
256,2020-03-27 16:00:53+00:00,Coronavirus: UK offers financial support to the self-employed https://bit.ly/3dyo6Nc #coronavirus #uk
257,2020-03-27 15:59:09+00:00,Awful. Not enforcing laws that protect public health during a public health crisis is simply wrong
258,2020-03-27 15:16:01+00:00,"VIDEO: 🇪🇸 Madrid's streets lie empty after the death toll from #coronavirus in Spain soared over 4,800 with 769 people dying in 24 hours, a record one-day figure for fatalities in the country, the government said "
259,2020-03-27 15:02:03+00:00,The implementation date of outstanding #BaselIII standards has been deferred by one year to provide #banks and supervisors with additional capacity to respond immediately and effectively to the impact of #coronavirus #COVID19 https://bit.ly/2JgcLDP
260,2020-03-27 15:01:04+00:00,"#BaselCommittee’s oversight body, the Group of Central Bank Governors and Heads of Supervision, has announced Basel III will be deferred by one year to increase the operational capacity of #banks &amp; supervisors to respond to #coronavirus #BaselIII https://www.bis.org/press/p200327.htm"
261,2020-03-27 14:45:02+00:00,This year’s Earth Hour is going digital due to the coronavirus pandemic https://bit.ly/2wx2QqM #coronavirus #ClimateChange #VoiceForThePlanet
262,2020-03-27 14:30:21+00:00,"#PakistanPost has started delivering pensions to 1.5 million people at their doorstep to protect them from #coronavirus by ensuring social distancing &amp; staying-at-home. In 3 days PKR 3.1 bn were paid out to 200,000 pensioners. @ImranKhanPTI @PakistanPMDU @PakPostOffice #COVID19"
263,2020-03-27 14:23:56+00:00,From CDC Interim Infection Prevention and Control Guidance for Dental Settings During the #COVID-19 Response: Coronavirus Disease 2019 (COVID-19) https://www.cdc.gov/coronavirus/2019-ncov/hcp/dental-settings.html via @CDCgov
264,2020-03-27 15:49:47+00:00,"Condom shortage looms after coronavirus lockdown shuts world's top producer, which is in Malaysia. Other top producers are in China, India and Thailand, this story reports. "
265,2020-03-27 15:41:09+00:00,"Non-pharmaceutical interventions like physical distancing are vital to mitigate the risk of #coronavirus. But for &gt; 1 billion people that live in densely populated slums, it's almost impossible. Here's how can slow the spread in such settings: "
266,2020-03-27 14:41:10+00:00,"""For too long, politicians have assumed that child care and elderly care can be “soaked up” by private citizens—mostly women—effectively providing a huge subsidy to the paid economy. This pandemic should remind us of the true scale of that distortion."""
267,2020-03-27 14:22:55+00:00,The UK/US dealing with Coronavirus like 
268,2020-03-27 14:21:18+00:00,"So far, no HIV-infected patient is infected with the coronavirus, is it because their treatment protects them? "
269,2020-03-27 14:15:06+00:00,Coronavirus is coming for the world's poor. Here are six ways to help https://bit.ly/2y2OtuB
270,2020-03-27 14:03:22+00:00,"16-year-old Julie A has died in Paris, becoming the youngest French victim of #coronavirus This, as the country reported its highest daily death toll from the pandemic "
271,2020-03-27 13:20:09+00:00,"Wishing a speedy recovery to PM @BorisJohnson. My thoughts are with him and, indeed, with all families in the UK and across Europe &amp; the world that are affected by #coronavirus. I am convinced Europe can overcome these difficulties together. #StrongerTogether #ChacunPourTous"
272,2020-03-27 12:48:40+00:00,"The coronavirus crisis has exposed the EU's ""weaknesses"" and failure to help in times of need, Orbán says "
273,2020-03-27 12:23:55+00:00,We are working hard to keep art and culture alive and well in the times of #coronavirus. This is why we are launching #CreativeEuropeAtHome. Now more than ever we need the joy of a cultural experience 🎭 🎨. Visit the website for more details → https://europa.eu/!Xn96MN
274,2020-03-27 11:58:45+00:00,The EU budget can add value when and where needed the most. We propose to make available another €75 million to repatriate EU citizens and enlarge the rescEU medical stockpile. More→ https://europa.eu/!Dx36Wj #Coronavirus 
275,2020-03-27 11:07:17+00:00,"Oh no... Belgium university confirms a cat contracted #coronavirus Cat’s owner developed symptoms, cat followed suit, suffering diarrhea, breathing difficulties and vomiting “It’s important to note that this is an isolated case, that there are no indications that occurs often”"
276,2020-03-27 10:53:37+00:00,Preparation & knowledge is 🔑 to beating the #coronavirus. Learn about coronaviruses &amp; emergency response with #OpenWHO courses: -Intro to #COVID19 -Health &amp; safety -Infection prevention &amp; control -Clinical care -Country capacitation -Treatment facilities https://bit.ly/3bvlPAO
277,2020-03-27 10:49:31+00:00,"BREAK: Unfortunately another devastating day for Spain which is appearing to have highest daily death rate in the world 769 new deaths in last 24 hours Bringing total to 4.858 confirmed deaths There were also 7,871 new #coronavirus cases and the country's total now at 64.509"
278,2020-03-27 10:41:38+00:00,"The veterinary department of Liège’s university has confirmed a cat in Belgium contracted coronavirus. (Yes, you read that correctly.) More here 👇 "
279,2020-03-27 10:32:40+00:00,"A cat has been diagnosed with the coronavirus in Belgium. She started showing symptoms of the disease a week after her owner did. Belgian federal spokesperson says this is an ""isolated case and we are talking about a human-to-animal transmission, not the other way round."" Argh!"
280,2020-03-27 10:23:03+00:00,France sanctions use of chloroquine for certain patients with coronavirus https://f24.my/6K9u.t
281,2020-03-27 10:20:10+00:00,"We call for another postponement of the planned European ""Farm to Fork” Strategy until at least after the summer. It's surely not the right moment to impose additional rules on farmers. #Coronacrisis #agriculture #COVID2019 @HerbertDorfmann #farmers"
282,2020-03-27 10:02:59+00:00,"Coronavirus or no, the French are still lining up for fresh baked baguettes. "
283,2020-03-27 09:40:14+00:00,"🇮🇹 Princess Maria Teresa of Bourbon-Parma died by Coronavirus or Covid-19 on 26 March 2020 at Paris aged 86, she is also first Royal Family who died by Covid-19. https://m.facebook.com/story.php?story_fbid=1077583485936877&amp;id=601622926866271 #Italy #BourbonParma #PrincessMariaTeresa #COVID19 #coronavirus "
284,2020-03-27 09:33:39+00:00,1/ Coronavirus SARS-CoV-2 attached to cilia of human respiratory epithelial cell. This is one of the very first images of the SARS-CoV-2 virus isolated from patients. 
285,2020-03-27 09:30:02+00:00,ICYMI: The dispute over economic measures to fight the coronavirus takes EU leaders to the edge of a political debacle https://politi.co/2vXlrvO
286,2020-03-27 09:18:08+00:00,My morning interview with @BloombergTV .Discussed the EU’s coordinated virus response - Europe is reacting boldly on coronavirus crisis and starting the work on exit strategy and economic recovery 👉🏻 – at European Commission - Berlaymont
287,2020-03-27 09:12:48+00:00,"#Iran Regime Lying About Deaths From #COVID19, Warns Insurgent; report on 03/26 webinar on #Coronavirus consequences in Iran. https://www.newsmax.com/john-gizzi/iran-coronavirus-ayatollah-mohaddessinkhameni/2020/03/26/id/960127/ @newsmax @johngizzi"
288,2020-03-27 08:27:44+00:00,French domestic violence up 32% in a week under #coronavirus lockdown 
289,2020-03-27 07:05:33+00:00,16-year-old girl becomes France’s youngest coronavirus victim https://f24.my/6K7k.t
290,2020-03-27 06:29:42+00:00,#Iran temporarily released #Nazanin Zaghari-Ratcliffe from prison because of the #coronavirus . #RaifBadawi is still in his crowded prison in #SaudiArabia despiste the corona virus. #FreeRaif
291,2020-03-27 05:19:01+00:00,Refugee resettlement on hold. Asylum systems squeezed. Vaccination campaigns postponed. More on the evolving coronavirus impacts on crisis response (with new updates): 
292,2020-03-27 04:28:52+00:00,"India's coronavirus heroes -- doctors, nurses, delivery drivers and other frontline workers -- have been attacked and in some cases evicted from their homes by panicked residents http://u.afp.com/3T9i"
293,2020-03-27 03:36:17+00:00,"#Coronavirus: According to Johns Hopkins University, the US has overtaken China (81,782 cases) and Italy (80,589) but with almost 1,300 #Covid-19 related fatalities, the US death toll is behind China (3,291) and Italy (8,215)."
294,2020-03-27 03:30:00+00:00,#Coronavirus Preparedness matters. Volunteers and staff from @CruzRoja_MX are getting ready to respond to the #coronavirus outbreak. We are in this together. ❤️ 
295,2020-03-27 00:23:24+00:00,#Americafirst indeed. Congrats Mr. Trump. #Corona #CoronaVirusDE #coronavirus #COVID2019
296,2020-03-27 00:14:09+00:00,"How many lives will this incompetence cost? ... And who's going to resign for it? ""Downing Street has blamed an 'administrative error' for the UK's failure to sign up to an emergency EU scheme to help procure vital medical equipment to fight coronavirus."" "
297,2020-03-26 23:38:20+00:00,"Here is every movie, TV show, sport, and major event canceled or postponed due to coronavirus https://bit.ly/3dxXjRi pic.twitter.com/VsdpnslxcE"
298,2020-03-26 22:59:29+00:00,Older people & people with pre-existing conditions are more susceptible to #COVID19. They should: ✔️Keep distance from people who are sick ✔️Wash 👐 often with soap &amp; water ✔️Quit 🚭/Quit drinking alcohol ✔️Protect mental health More info👉http://bit.ly/33JFVo0 #coronavirus
299,2020-03-26 22:56:32+00:00,"Portuguese PM incapable of hiding irritation with ""repulsive"", ""senseless"" and ""totally unacceptable"" statements regarding #coronavirus crisis made by Dutch finance minister Wopke Hoekstra. ""That recurring pettiness threatens the future of the EU"", says Costa. "
300,2020-03-26 22:23:43+00:00,Maintaining a healthy lifestyle is vital especially during #COVID19 outbreak. This includes: ✔️Eating healthy diets 🥕 ✔️Staying physically active 🏃‍♂️ ✔️Quitting smoking 🚭 ✔️Avoiding alcohol consumption 🙅🍺 ✔️Getting enough sleep 💤 http://bit.ly/33JFVo0 #coronavirus
301,2020-03-26 22:14:28+00:00,How long it took to reach 500 #COVID deaths? (by countries) #COVID19 #dataviz #coronavirus 
302,2020-03-26 22:05:40+00:00,"May they get infected with coronavirus and die a slow but painful death, ameen! "
303,2020-03-26 22:01:07+00:00,Today the #COVID19 Solidarity Response Fund reached over $100M in donations &amp; pledges from individuals &amp; orgs. This outpouring of support to stop the #coronavirus is heartwarming. A huge THANK YOU from @WHO &amp; our wonderful partners @unfoundation &amp; SPF!
304,2020-03-26 21:48:26+00:00,"Amid coronavirus pandemic, Iran covers up crucial information and threatens journalists via @CPJMENA"
305,2020-03-26 21:41:20+00:00,I talked to a dozen Amazon employees for this story on what it's like to work in a warehouse during the coronavirus outbreak. The overwhelming message I heard from them was they feel like they're responsible for their own safety while on the job. 
306,2020-03-26 21:10:04+00:00,Coronavirus: France 24 speaks to Africa's leading virologist https://f24.my/6K56.t
307,2020-03-26 21:09:17+00:00,"Italian government and journos not impressed: after hours of disagreement, EU leaders have delayed a decision on coordinated fiscal response by another two weeks (when even 2 days are an age in terms of #coronavirus devastation at the moment) "
308,2020-03-26 20:43:40+00:00,"Smoking damages your lungs and other parts of your body, and it makes you more vulnerable to #COVID19 infection. It is the right time to 🚭 quit smoking for a safer and better health 💪 http://bit.ly/33JFVo0 #coronavirus "
309,2020-03-26 20:00:14+00:00,This is how many jobs are at risk in the U.S. due to the coronavirus outbreak https://bit.ly/39nE1KY #quarantine #coronavirus 
310,2020-03-26 19:26:45+00:00,"Our 🇪🇺 EU Emergency Response Coordination Centre is working 24/7 to support the repatriation flights for EU citizens stranded abroad because of the #coronavirus outbreak. So far, we have helped repatriate more than 2 300 EU citizens. #EUsolidarity"
311,2020-03-26 19:22:40+00:00,"To stay safe during #COVID19 outbreak, here are tips for people affected by NCDs: ✔️Take your medicine &amp; follow medical advice ✔️Secure 1 month+ supply of medication ✔️Keep distance from sick people ✔️Wash 👐 often ✔️🚭 or quit drinking 🍾 ✔️Protect mental health #coronavirus"
312,2020-03-26 18:59:18+00:00,"On 27/03/2020 at 21:00 (+2 GMT), all Mount Athos monasteries and their dependencies are to serve an All-Night Vigil to the Most Holy Theotokos, and to the Martyr Charalambos, known as the healer of infectious diseases. https://orthodoxcityhermit.com/2020/03/23/mt-athos-to-hold-vigils-and-processions-against-coronavirus/ via @orthodoxcityhermit"
313,2020-03-26 18:49:22+00:00,"#EUcouncil through videoconferencing is as new as the crisis we’re facing in our respective countries. Belgium supports a coordinate effort to safeguard our Single Market, mutual help regarding the EU-citizens stuck abroad and a comprehensive economic approach. #Coronavirus 🇧🇪🇪🇺 "
314,2020-03-26 18:37:57+00:00,"You may catch #COVID19 and be at risk of becoming severely ill, if you've a noncommunicable disease/a pre-existing condition such as: ❗️Cardiovascular disease ❗️Chronic respiratory disease ❗️Diabetes ❗️Cancer Follow the advice from WHO 👉 http://bit.ly/33JFVo0 #coronavirus "
315,2020-03-26 18:37:47+00:00,"In a drastic step, Italy has shut down most of its heavy industry to slow the spread of the #coronavirus. But trade unions say some workers are still at risk and are calling on the government to go even further and shut down all non-essential production. "
316,2020-03-26 17:03:34+00:00,✅ Walk ❌ Sit So... keep walking! #coronavirus 
317,2020-03-26 17:02:10+00:00,"https://timesofindia.indiatimes.com/nri/other-news/indian-origin-woman-in-uk-beaten-for-trying-to-save-chinese-from-racist-attack-over-coronavirus/articleshow/74288736.cms Mandy Huang faced a racist abuse. Her friend, Meera Solanka, was knocked unconscious by the racist for defending her"
318,2020-03-26 16:43:26+00:00,My neighbor is cutting his grass. This may be what pushes me over the coronavirus limit.
319,2020-03-26 16:39:52+00:00,You can see waves of new rental listings arrive in real-time as the coronavirus pandemic flushes Airbnb hosts out. 
320,2020-03-26 16:28:11+00:00,"Here's the article, headlined ""Coronavirus in the United States: a gigantic aid plan, a minimum in the absence of a social safety net."" "
321,2020-03-26 15:31:20+00:00,Coronavirus streetwear 0/10 
322,2020-03-26 15:13:26+00:00,"We call on EU countries to support air cargo operations during the #coronavirus crisis. New guidelines recommend operational steps to keep essential transport flows moving, including medical supplies and personnel. More here → https://europa.eu/!kh77yc"
323,2020-03-26 15:12:10+00:00,"Medical staff have been the heros of #coronavirus crisis. But #EU rules have hollowed out Public Services, including Health. Crisis will cost Ireland at least 15 Billion - Will the people be paying for it for years? Ye printed money for the Banks, will ye do it for the people ..?"
324,2020-03-26 16:38:54+00:00,"Yesterday near #Paris,12 #RenaultCLIO were delivered to nurses and medical teams to meet the urgent needs to fight the coronavirus pandemic.🙏🏼 #StrongerTogether"
325,2020-03-26 16:08:22+00:00,Dr Michael Ryan @WHO Director Health Emergencies Programme stressing the importance to respect #dataprotection #humanrights principles when collecting information on individual citizens - live press conference https://www.who.int/emergencies/diseases/novel-coronavirus-2019 minute 32:00 #COVIDー19
326,2020-03-26 15:40:23+00:00,Bursted: President Buhari’s Coronavirus Test Is Positive Not Negative — CNN http://decencyglobalnews.blog/bursted-president-buharis-coronavirus-test-is-positive-not-negative-cnn/
327,2020-03-26 15:35:03+00:00,🔴 BREAKING - Coronavirus: G20 nations to inject $5 trillion into global economy https://f24.my/6K0t.t
328,2020-03-26 15:31:23+00:00,Cosmopolitan moment? Call for new global government to fight impact of #COVID2019
329,2020-03-26 14:55:50+00:00,"We thank all G20 leaders for the solidarity shown to the EU. From assistance to vulnerable countries to repatriation, the #G20 has a pivotal role in ensuring global coordination during the #coronavirus crisis. President @vonderleyen &amp; @eucopresident Michel joint statement ↓"
330,2020-03-26 14:50:06+00:00,Hey dude... https://www.bosch.com/stories/vivalytic-rapid-test-for-covid-19/ Hope you are well. Stay strong. State safe mate x x
331,2020-03-26 14:29:29+00:00,#BREAKING Chinese President Xi Jinping has urged G20 countries to remove trade barriers as part of efforts to spur a global recovery after the economic shock of the coronavirus pandemic 
332,2020-03-26 14:20:05+00:00,"The World Health Organization chief who helped China downplay the coronavirus was accused in the past of covering up 3 cholera epidemics in his home country, Ethiopia, while he was health minister. Thanks to Beijing's lobbying, he won the WHO post in 2017. "
333,2020-03-26 13:52:19+00:00,The #coronavirus crisis is a stress test for education systems around the world But it is an opportunity to embrace digital learning and online collaboration Read our education #COVID19 policy proposals ➡️ https://bit.ly/39hDURb
334,2020-03-26 13:17:36+00:00,🇩🇪 German economy could shrink by 10% this year due to #coronavirus: IW - Reuters 
335,2020-03-26 12:48:49+00:00,Another amazing initiative by tech companies to fight #COVID19: a hackathon inviting the global developer community to meet the needs of @WHO &amp; other relevant agencies with innovative digital solutions. #coronavirus 
336,2020-03-26 12:45:13+00:00,"Iran's Ayatollah Khamenei refuses U.S. medical aid, falsely accusing America of using the coronavirus as a biological weapon against the Iranian people . Will the U.N. call out the Supreme Leader for spouting malicious anti-American conspiracy theories? "
337,2020-03-26 12:06:34+00:00,"Spain’s coronavirus death toll tops 4,000, with over 56,000 cases reported https://f24.my/6JxR.t"
338,2020-03-26 11:58:52+00:00,"NEWS: Huawei will halt its European mask donation programme for fear of becoming embroiled in a wider geopolitical powerplay, following comments from the EU’s Foreign Chief Josep Borrell that a ‘politics of generosity’ is being played out globally"
339,2020-03-26 11:55:08+00:00,#LockDown Day 9. Weather is pretty good. BBQ sausages ! #Coronamaison #coronavirus #COVID19 #france
340,2020-03-26 11:51:52+00:00,"""Overnight, our way of life has changed. Our streets have emptied. Our doors have shut. But however tough the virus is, the people of Europe are just as tough."" Full speech by @vonderleyen on #Coronavirus at the European Parliament in all EU languages → https://europa.eu/!ht69xh"
341,2020-03-26 11:18:52+00:00,"#BREAKING Germany has boosted its #coronavirus test rate to 500,000 a week, with the early detection helping to keep the country's death toll relatively low, a virologist says "
342,2020-03-26 10:45:54+00:00,You know what to do 😉🧼💧👐 Thanks for the photo @philredcross ! #coronavirus 
343,2020-03-26 11:02:03+00:00,"🔴 BREAKING - Spain’s coronavirus death toll surpasses 4,000, with over 56,000 cases reported https://f24.my/6Jx4.t"
344,2020-03-26 10:30:10+00:00,▶️ Wild animals reclaim cities deserted by coronavirus https://f24.my/6JwK.t
345,2020-03-26 10:10:34+00:00,French economy at about 65 percent of normal levels due to coronavirus outbreak https://f24.my/6JvY.t
346,2020-03-26 10:08:14+00:00,A worldwide suspension of learning. Astonishing map showing that almost all students in the world have had their schools closed because of #CoronaVirus. 
347,2020-03-26 10:06:58+00:00,"#BCG is known to have off target effects on the immune system, including reducing viral infections. Trials starting now will tell us if effective against #COVID19. Can a century-old TB vaccine steel the immune system against the new coronavirus? "
348,2020-03-26 09:56:54+00:00,Sry for this meme but it had to be made😔 #coronavirus 
349,2020-03-26 09:25:58+00:00,.@wef Trustee @YoYo_Ma has launched #SongsofComfort to help people cope during lockdown - We'll be sharing musical submissions to help people cope with anxiety caused by coronavirus. Here's Crystal Awardee @angeliquekidjo singing Kulumbu! 🔊 Read more: https://bit.ly/2ybwS3J
350,2020-03-26 09:09:57+00:00,"BREAK: Germany records 4,954 new Coronavirus cases in last 24 hours, taking total to 36,508 - third-highest in Europe behind Italy and Spain. Deaths rose to 198 compared to 149 dead the day before Latest increase in recorded deaths was the highest since the start of the crisis"
351,2020-03-26 09:05:09+00:00,🔴 LIVE: Parliament votes on three proposals to provide concrete support to Europeans and EU countries affected by the coronavirus outbreak ⬇ 
352,2020-03-26 08:31:51+00:00,"One of my friends, touched by ""Coronavirus"" entered entensive care hospital .... May Lord protect him ..... oups...I am crying ..... "
353,2020-03-26 08:26:48+00:00,Hungary’s ruling party is using the #coronavirus crisis to seize unlimited power 
354,2020-03-26 07:49:15+00:00,Nine doctors die in the Philippines from #coronavirus. Hospitals are overwhelmed and medics complain about a lack of protection on the front lines http://u.afp.com/3TuQ
355,2020-03-26 07:33:04+00:00,"The US Congress approved a 2-trillion coronavirus aid package. Even though I welcome all the efforts from the @EU_Commission in presenting measures to fight #covid19, the EU response cannot be only 37bn euros. It is simply not sufficient."
356,2020-03-26 07:20:26+00:00,"Spain's El País reports this morning that Chinese-made #Covid19 rapid testing kits has only 30% sensitivity, as opposed to the 80%-level expected, resulting in failures to detect positive cases in different hospitals. Figures confirmed by govt, it adds."
357,2020-03-26 07:14:31+00:00,31 Italian doctors are reported dead after being infected with #coronavirus; 17 of them GP’s. Hard hit Bergamo is having to send bodies to be cremated in other parts of Italy. Meanwhile a third group of doctors from China arrived in Italy to help.. 
358,2020-03-26 06:59:40+00:00,CRUISES and CORONAVIRUS : Coronavirus and Cruises do not mix ! We must stop all this activity as soon as possible ! 
359,2020-03-26 06:38:23+00:00,Good morning. Take care of yourself. #COVIDー19 #Covid_19 #coronavirus 
360,2020-03-26 06:10:03+00:00,[Coronavirus] Coronavirus threat to #EU farm seasonal workers
361,2020-03-26 06:02:30+00:00,"―Covid-19 is a disease caused by a new coronavirus that emerged in China in December 2019. As the coronavirus spreads around the world, Here’s a guide to the words and phrases you need to know Self-Quarantine― "
362,2020-03-26 04:49:56+00:00,Quite ineffective i see... btw u a DR? “But on Tuesday afternoon... the Food and Drug Administration was approving off-label use of the drug “right now.” “Doctors can now prescribe chloroquine for that off-label purpose of dealing with the symptoms of coronavirus...”.” 
363,2020-03-26 02:50:43+00:00,"#BREAKING US coronavirus cases near 70,000, more than 1,000 dead: tracker "
364,2020-03-25 23:44:07+00:00,"Bet Tim Martin wouldn't do this. ""Aldi is paying its staff a 10% bonus to say thanks for work during the coronavirus."" "
365,2020-03-25 22:26:36+00:00,"So far #coronavirus has not mutated, good news. @GISAID @JeremyFarrar @CEPIvaccines @WHO @JNkengasong @jarottingen @trevormundel @PrinSciAdvGoI @WHOSTP @GaviSeth"
366,2020-03-25 22:23:26+00:00,I feel so sorry for the health care workers fighting this #epidemic with so much stress. What a tragedy. Italian nurse commits suicide as another 683 people die from coronavirus 
367,2020-03-25 21:56:59+00:00,My deepest gratitude to @KingSalman for his leadership &amp; efforts to keep the world safe from #COVID19. I am pleased to address the @g20org leaders tomorrow &amp; encourage them to continue expressing their solidarity in the fight against #coronavirus. 
368,2020-03-25 21:09:40+00:00,The lack of evidence on the origin of the #CCPvirus is especially troubling. Virologists seem to agree that there’s still a missing link—the original source of the #virus that may still be out and about. https://www.theepochtimes.com/the-mysterious-origins-of-the-ccp-virus-2_3281567.html #coronavirus #COVIDー19
369,2020-03-25 21:03:54+00:00,"China will get €432 million from #coronavirus-stricken Spain, in return for 550 million face masks, 5.5 million testing kits and 950 ventilators, Spanish health minister Salvador Illa says. "
370,2020-03-25 20:59:24+00:00,#coronavirus looking at laundry :) pic.twitter.com/e137G873bj
371,2020-03-25 20:14:32+00:00,i got tested for Coronavirus and it came back NEGATIVE 🙈🥳 
372,2020-03-25 20:02:32+00:00,Spanish report on Madrid hospitals running a trial in which they’ll collect plasma from healthy patients who’ve recovered from #coronavirus in the hope that the antibodies can be used to cure or alleviate gravity of symptoms of new COVID_19 patients 👇 
373,2020-03-25 20:00:37+00:00,"To slow the spread of #COVID19, many countries introduced ""lockdown"" measures. But on their own, these measures will not extinguish epidemics. We call on all countries to use this time to attack the #coronavirus. You've created a 2nd window of opportunity. "
374,2020-03-25 19:56:17+00:00,"Stay strong @Mark_McClurg! Our prayers are with you. Thank you for making an effort in such a difficult moment to send a message to the 🌍 about how dangerous #coronavirus can be &amp; reminding us of the importance of following advice to keep ourselves, but also #healthworkers, safe"
375,2020-03-25 19:43:49+00:00,#Jour9 Source : https://tinyurl.com/wpryylj #NousSommeEnGuerre #Confinementtotal #COVID19france #coronavirus #DessinDePresse #dessin #humour
376,2020-03-25 18:03:59+00:00,"""Physical distance doesn’t mean social distance. We all need to check in regularly on older parents, neighbors, friends or relatives who live alone or in care homes in whatever way is possible, so they know how much they are loved and valued""-@DrTedros #COVID19 #coronavirus"
377,2020-03-25 17:58:29+00:00,"""This is especially relevant for many vulnerable countries whose health systems may collapse under the weight of the numbers of patients we've seen in some countries with community transmission""-@DrTedros #COVID19 #coronavirus"
378,2020-03-25 17:57:29+00:00,"""Aggressive measures to find, isolate, test, treat and trace are not only the best and fastest way out of extreme social and economic restrictions – they’re also the best way to prevent them""-@DrTedros #COVID19 #coronavirus"
379,2020-03-25 17:57:07+00:00,"""These measures are the best way to suppress & stop transmission, so that when restrictions are lifted, the #coronavirus doesn’t resurge. The last thing any country needs is to open schools &amp; businesses, only to be forced to close them again because of a resurgence""-@DrTedros"
380,2020-03-25 17:53:55+00:00,"""Asking people to stay at home and shutting down population movement is buying time and reducing the pressure on health systems. But on their own, these measures will not extinguish epidemics""-@DrTedros #COVID19 #coronavirus"
381,2020-03-25 17:52:47+00:00,"Hydroxychloroquine, an antimalarial drug dubbed a ""gift from God"" by US President Donald Trump for its potential ability to fight the new coronavirus, was found to be no more effective than standard treatment in a small Chinese study "
382,2020-03-25 17:48:26+00:00,Media briefing on #COVID19 with @DrTedros. #coronavirus 
383,2020-03-25 17:38:15+00:00,"87-Year-old patient with corona virus asked to see the sunset of Wuhan, China after spending weeks in isolation and is in terminal status. "
384,2020-03-25 17:32:14+00:00,German region of Saxony begins flying in Italian #coronavirus patients to treat in its hospitals 👇 
385,2020-03-25 16:53:13+00:00,His #EUfunded ERC grant was about discovering and repurposing drugs to treat syphilis. But @oriolmitja's approach could also help find a possible #COVID19 prophylactic treatment. Good luck with the clinical trials!🤞
386,2020-03-25 16:18:33+00:00,Some tips on how you can reduce the risk of #coronavirus infection. 🧼🤧 Thanks for the recommendations @WHO
387,2020-03-25 15:26:19+00:00,my sis said gg in the chat for #coronavirus 
388,2020-03-25 15:24:42+00:00,We are taking a large number of initiatives in a wide number of areas in order to combat and tackle the effects of the #coronavirus crisis. Find out more from our website → http://ec.europa.eu/coronavirusresponse
389,2020-03-25 15:19:22+00:00,New #H2020 Work Programme adopted. This update allocates increased funding to 🇪🇺 priorities including €47.5 million for urgently needed research &amp; innovation projects into the #coronavirus. ➡https://ec.europa.eu/info/news/commission-approves-horizon-2020-support-coronavirus-research-and-innovation-2020-mar-25_en
390,2020-03-25 15:10:06+00:00,"China initially hid the coronavirus outbreak &amp; then reported low numbers to align with Xi's ""people's war"" propaganda campaign, raising doubts over new reports showing a decline in cases. Why is China on the UN committee overseeing human rights NGOs? https://www.washingtonpost.com/politics/2020/03/23/china-is-reporting-big-successes-coronavirus-fight-dont-trust-numbers/"
391,2020-03-25 15:08:35+00:00,"Allied planes w/ 48 tons of medical supplies have arrived in #Slovakia 🇸🇰 to help fight the #coronavirus crisis.✈ 45 tons of medical equipment, incl. 100,000 protective suits, will arrive in #Romania 🇷🇴 tomorrow. Read more: https://bit.ly/2UloCqx #StrongerTogether #WeAreNATO"
392,2020-03-25 14:58:07+00:00,"#BREAKING IMF, World Bank call for governments to suspend debt payments by poorest nations so they can battle #coronavirus "
393,2020-03-25 14:52:18+00:00,"🌍 #Coronavirus is an unprecedented challenge which humanity must face together! 🌻 We the European Greens, our member parties, and @GreensEFA stand united to take our part in the response to the pandemic: http://bit.ly/greens-coronavirus 💚 We are all in this together!"
394,2020-03-25 14:45:18+00:00,queen elizabeth when prince charles mysteriously gets the corona virus 
395,2020-03-25 14:45:00+00:00,"VIDEO: 🇹🇭 As food delivery services thrive in #Bangkok during the city's partial #coronavirus lockdown, one mall has set aside a special area for food delivery workers, adapting its space so that they can sit at least one metre apart as they wait for orders "
396,2020-03-25 14:32:18+00:00,"""History will judge us on how we responded to the poorest communities in their darkest hour. Let’s act together, right now!""-@DrTedros #COVID19 #coronavirus"
397,2020-03-25 14:30:00+00:00,We have also approved support and guarantee schemes in Germany 🇩🇪 and Spain 🇪🇸 and will continue working closely with EU countries to ensure timely support to their economy through these difficult times. More here → https://europa.eu/!CW47qj #coronavirus
398,2020-03-25 14:14:54+00:00,The call for an immediate global ceasefire by UN Secretary General @antonioguterres is more important than ever. Only together and in peace can we overcome the global #coronavirus pandemic. This is the real fight we need to face today. Unity and solidarity are our weapons. 
