date,username,to,replies,retweets,favorites,text,geo,mentions,hashtags,id,permalink
2020-04-09 23:14:43,nicksreimann,,0,0,9,"Fox News ticker’s not holding back. Time to escape the “coronavirus-ridden Earth.” ",,,,1248388904295653379,https://twitter.com/nicksreimann/status/1248388904295653379
2020-04-09 22:48:41,WRicciardi,,2,12,30,"Coronavirus is the greatest global science policy failure in a generation | Richard Horton ",,,,1248382351328985088,https://twitter.com/WRicciardi/status/1248382351328985088
2020-04-09 21:33:31,Teramaners,,0,1,0,"#covid_19 #coronavírus #coronavirus @Italy https://www.instagram.com/p/B-xn0yYJHcY/?igshid=uq3ldbmzwxsr",,,#covid_19 #coronav #coronavirus,1248363435508760576,https://twitter.com/Teramaners/status/1248363435508760576
2020-04-09 21:25:03,alfo_lanzieri,yanisvaroufakis,2,2,5,"Very reassuring tweet for Italians #coronavirus #Eurogroup",,,#coronavirus #Eurogroup,1248361305251209219,https://twitter.com/alfo_lanzieri/status/1248361305251209219
2020-04-09 20:54:09,jason_a_w,,6,41,148,"1. My god give them to food banks stat 2. Our food system is insane 3. If you do see wings at a knock down price they are an excellent basis for chicken stock/broth",,,,1248353529753792512,https://twitter.com/jason_a_w/status/1248353529753792512
2020-04-09 19:54:49,Melaion,,0,0,0,"Freedom = equality #coronavirus teaching #apocalypse2020",,,#coronavirus #apocalypse2020,1248338597024952320,https://twitter.com/Melaion/status/1248338597024952320
2020-04-09 17:55:14,yurateh,,0,0,1,"Ok @vancleefarpels predicted the coronavirus. ",,@vancleefarpels,,1248308503405625349,https://twitter.com/yurateh/status/1248308503405625349
2020-04-09 17:44:07,torschlussp4nik,,0,1,7,"The office as coronavirus pic.twitter.com/ybaYCeI6e8",,,,1248305707339984898,https://twitter.com/torschlussp4nik/status/1248305707339984898
2020-04-09 14:39:45,mub47,,1,2,1,"Hahaha Lock down #coronavirus #COVID19 #Pakistan",,,#coronavirus #COVID19 #Pakistan,1248259307864576001,https://twitter.com/mub47/status/1248259307864576001
2020-04-09 13:17:08,logankenney34,,0,1,30,"Hey all you advanced computer technicians, I need your help!!! Is there a way to keep ‘coronavirus today’ at the top of my search history? Coronavirus is sweeping across our nation and I’d just LOVE to stay updated on it. If anyone can help me out, it’d be greatly appreciated pic.twitter.com/Sh2S70MRyc",,,,1248238520063401985,https://twitter.com/logankenney34/status/1248238520063401985
2020-04-09 10:52:21,Ogilvie_CJ,,3,2,2," The list of white coat victims of Covid-19 is lengthened 100 doctors have now died from the Covid-19 outbreak. Four more white shirts lost their lives yesterday. They were all family doctors. – at Amalfi",,,,1248202083712544775,https://twitter.com/Ogilvie_CJ/status/1248202083712544775
2020-04-09 10:34:53,wantedinrome,,2,6,2,"100 doctors have died in Italy #coronavirus ",,,#coronavirus,1248197685859028992,https://twitter.com/wantedinrome/status/1248197685859028992
2020-04-09 10:25:48,jasondhorowitz,,6,104,200,"As the toll of health workers killed by the coronavirus in Italy hits 100, here is a close look at the doctors and nurses fighting on the front lines. ",,,,1248195400609267712,https://twitter.com/jasondhorowitz/status/1248195400609267712
2020-04-09 09:27:39,bittenapple,,0,0,0,"#coronavirus Protect yourself … pic.twitter.com/igyXlzSLUk",,,#coronavirus,1248180768406417408,https://twitter.com/bittenapple/status/1248180768406417408
2020-04-09 08:10:41,Se23rex,,0,1,2,"#coronavirus FASE 2 ",,,#coronavirus,1248161395981651968,https://twitter.com/Se23rex/status/1248161395981651968
2020-04-09 08:08:15,iamGeezy1,,0,0,0,"Coronavirus please i want to hit the studio ",,,,1248160786209476609,https://twitter.com/iamGeezy1/status/1248160786209476609
2020-04-09 07:42:34,avatothemax,,0,2,9,"Corona virus spreading across the world ",,,,1248154322182930433,https://twitter.com/avatothemax/status/1248154322182930433
2020-04-09 06:43:25,lauraluzi2,,0,6,39,"When people ask you where are you going for easter #coronavirus #BowieForever #DavidBowie Stay at home, folks",,,#coronavirus #BowieForever #DavidBowie,1248139435784486912,https://twitter.com/lauraluzi2/status/1248139435784486912
2020-04-09 02:32:31,thor_benson,,57,16,254,"Maybe it's just my insane brain, but when I step out my front door at night, I feel like there is this miasma just beyond my property. It feels like the coronavirus is some serial killer who is lurking around. Just me?",,,,1248076294702718978,https://twitter.com/thor_benson/status/1248076294702718978
2020-04-09 02:21:20,Dnylo86,,0,0,0,"Want to know how you can help to support others locally during #COVID19? Check out this @GlblCtzn article now on how we can all make a difference!",,@GlblCtzn,#COVID19,1248073479418720257,https://twitter.com/Dnylo86/status/1248073479418720257
2020-04-09 23:20:05,VaticanNews,,0,32,84,"As much of the world shuts down amid the #coronavirus outbreak, we look at the challenges people with disabilities and their families are facing, and the faith resources that are out there for them at this time. #EasterAtHome",,,#coronavirus #EasterAtHome,1248390254219821063,https://twitter.com/VaticanNews/status/1248390254219821063
2020-04-09 17:57:35,chxrl0ttesmith,,2,2,47,"coronavirus better not ruin blossoms, leeds and nbhd 3 weekends in a row ",,,,1248309096941588481,https://twitter.com/chxrl0ttesmith/status/1248309096941588481
2020-04-09 17:56:33,Alexandra0306,,0,0,0,"#Italy #CoronaVirusChallenge Thanks from Italy @WSJ",,@WSJ,#Italy #CoronaVirusChallenge,1248308834617212929,https://twitter.com/Alexandra0306/status/1248308834617212929
2020-04-09 16:35:50,bsant54,,1,0,1," Coronavirus Apr. 9, 2020 (Can't win for losing) Total = Positive + Cured + Dead 143,626 96,877 28,470 18,279 (RIP 610 dead) ≈42 days to double +'ve cases. Tests: 1,411/100K, Avg/Day 46,244 or ≈1MM/mo. Day 32 prison. 1.7% from 1.3% yesterday. ",,,,1248288524064915458,https://twitter.com/bsant54/status/1248288524064915458
2020-04-09 15:19:39,Michelasilves,,0,0,0,"Coronavirus: how to WASH your hands ",,,,1248269349300973568,https://twitter.com/Michelasilves/status/1248269349300973568
2020-04-09 14:27:02,dolceSally,,11,0,52,"I emailed my Grandies this #Easter pic of me, 'cause - due to the #coronavirus #lockdown #quarantine - we can't spend these days together They were very glad to get this pic and Granny put it as screensaver on their computer so they can see me every time they watch it! pic.twitter.com/eKGadoUvFg",,,#Easter #Easter #coronavirus #lockdown #quarantine,1248256108801687552,https://twitter.com/dolceSally/status/1248256108801687552
